,pl_hostname,pl_letter,pl_disc,pl_discmethod,ra,dec,pl_trandep,pl_tranflag,pl_orbsmax,pl_radj,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_k2flag,pl_kepflag,pl_facility,st_rad,st_teff,st_optmag,st_mass,st_logg
159,GJ 436,b,2004,Radial Velocity,175.546219,26.706570000000003,,1,0.0291,0.37200000000000005,0.07,0.007,-0.007,,2.64388312,0,0,W. M. Keck Observatory,0.46,,10.67,0.47,4.79
160,GJ 667 C,f,2013,Radial Velocity,259.745085,-34.996827,,0,0.156,,0.008,0.004,-0.004,,39.026,0,0,La Silla Observatory,,3350.0,10.22,0.33,4.69
161,GJ 667 C,g,2013,Radial Velocity,259.745085,-34.996827,,0,0.549,,0.014,0.008,-0.007,,256.2,0,0,La Silla Observatory,,3350.0,10.22,0.33,4.69
162,GJ 676 A,b,2010,Radial Velocity,262.546692,-51.636978000000006,,0,1.812,,6.7,1.8,-1.5,,1051.1,0,0,La Silla Observatory,,,9.58,0.71,
163,GJ 676 A,d,2012,Radial Velocity,262.546692,-51.636978000000006,,0,,,0.014,0.001,-0.001,,3.6005,0,0,La Silla Observatory,,,9.58,0.71,
164,GJ 687,b,2014,Radial Velocity,264.10791,68.33914200000001,,0,0.16353,,0.058,0.007,-0.007,,38.14,0,0,Lick Observatory,0.42,3413.0,9.15,0.41,
165,GJ 832,c,2014,Radial Velocity,323.391571,-49.009006,,0,0.163,,0.017,0.003,-0.003,,35.68,0,0,Multiple Observatories,,3472.0,8.66,0.45,4.7
166,GJ 849,b,2006,Radial Velocity,332.418121,-4.640729,,0,2.32,,0.91,,,,1845.0,0,0,W. M. Keck Observatory,,,10.37,0.49,
167,GJ 876,c,2000,Radial Velocity,343.319733,-14.2637,,0,0.12959,,0.7142,0.0039,-0.0039,,30.0881,0,0,Multiple Observatories,0.3,,10.191,0.32,
168,GJ 876,d,2005,Radial Velocity,343.319733,-14.2637,,0,0.020807,,0.021,0.001,-0.001,,1.93778,0,0,W. M. Keck Observatory,0.3,,10.191,0.32,
169,GJ 1214,b,2009,Transit,258.828837,4.96392,,1,0.01411,0.254,0.0197,0.0027,-0.0027,,1.58040456,0,0,MEarth Project,0.18,3170.0,15.1,0.16,5.12
170,GJ 3021,b,2000,Radial Velocity,4.052823,-79.85118100000001,,0,0.49,,3.37,0.09,-0.09,350.0,133.71,0,0,La Silla Observatory,0.9,5540.0,6.59,0.9,4.7
171,GJ 3293,b,2015,Radial Velocity,67.14882,-25.169301,,0,0.14339000000000002,,0.07406,0.00277,-0.0028,,30.5987,0,0,La Silla Observatory,0.4,3466.0,11.962,0.42,
172,GJ 3293,c,2015,Radial Velocity,67.14882,-25.169301,,0,0.36175,,0.06636,0.0039,-0.00396,,122.6196,0,0,La Silla Observatory,0.4,3466.0,11.962,0.42,
173,GJ 3341,b,2015,Radial Velocity,78.944663,-31.295951000000002,,0,0.089,,0.0208,0.0003,-0.0003,,14.207,0,0,La Silla Observatory,0.44,3526.0,12.08,0.47,
174,HAT-P-3,b,2007,Transit,206.094121,48.028667,,1,0.03866,0.8270000000000001,0.591,0.018,-0.018,,2.899736,0,0,HATNet,0.8,5185.0,11.577,0.92,4.59
175,HAT-P-5,b,2007,Transit,274.40547599999996,36.62141,1.2448,1,0.04075,1.26,1.06,0.11,-0.11,,2.788491,0,0,HATNet,1.17,5960.0,12.0,1.16,4.37
176,HAT-P-6,b,2007,Transit,354.774222,42.465973,0.8255,1,0.05235,1.33,1.057,0.119,-0.119,,3.852985,0,0,HATNet,1.46,6570.0,10.44,1.29,4.22
177,HAT-P-8,b,2008,Transit,343.041067,35.447109000000005,0.6427,1,0.0487,1.5,1.52,0.18,-0.16,1700.0,3.0763776,0,0,HATNet,1.58,6200.0,10.3,1.28,
178,GJ 3634,b,2010,Radial Velocity,164.646242,-31.143989,,0,0.0287,,0.026,0.013,-0.005,,2.64561,0,0,La Silla Observatory,0.43,,11.93,0.45,
179,GSC 06214-00210,b,2010,Imaging,245.47777999999997,-20.719202,,0,320.0,,16.0,1.0,-1.0,2300.0,,0,0,Palomar Observatory,,4200.0,12.375,0.9,
180,HAT-P-2,b,2007,Transit,245.15148900000003,41.048084,,1,0.06878,1.157,9.09,0.24,-0.24,1540.0,5.6334729,0,0,HATNet,1.64,6290.0,,1.36,4.16
181,HAT-P-9,b,2008,Transit,110.168529,37.140652,1.17,1,0.053,1.4,0.78,0.09,-0.09,1530.0,3.92289,0,0,HATNet,1.32,6350.0,12.297,1.28,
182,HAT-P-12,b,2009,Transit,209.389489,43.493534000000004,1.977,1,0.0384,0.9590000000000001,0.211,0.012,-0.012,963.0,3.2130598,0,0,HATNet,0.7,4650.0,12.84,0.73,4.61
183,HAT-P-13,b,2009,Transit,129.88253600000002,47.352051,,1,,1.272,0.851,0.038,-0.038,,2.91625,0,0,HATNet,1.56,5653.0,10.622,1.22,4.13
184,HAT-P-14,b,2010,Transit,260.116169,38.242165,0.648,1,0.0606,1.15,2.232,0.059,-0.059,1570.0,4.627669,0,0,HATNet,1.47,6600.0,9.98,1.39,4.25
185,HAT-P-15,b,2010,Transit,66.248026,39.460636,,1,0.0964,1.072,1.946,0.066,-0.066,904.0,10.863502,0,0,HATNet,1.08,5568.0,12.16,1.01,4.38
186,HAT-P-16,b,2010,Transit,9.573181,42.463078,1.147,1,0.0413,1.2890000000000001,4.193,0.094,-0.094,1626.0,2.77596,0,0,HATNet,1.24,6158.0,10.812000000000001,1.22,4.34
187,HAT-P-17,b,2010,Transit,324.53639599999997,30.488715999999997,,1,0.0882,1.01,0.534,0.018,-0.018,792.0,10.338523,0,0,HATNet,0.84,5246.0,10.54,0.86,4.52
188,HAT-P-18,b,2010,Transit,256.346473,33.012512,,1,0.0559,0.995,0.197,0.013,-0.013,852.0,5.508023,0,0,HATNet,0.75,4803.0,12.759,0.77,4.57
189,BD+48 738,b,2011,Radial Velocity,40.710224,49.58696,,0,1.0,,0.91,,,,392.6,0,0,McDonald Observatory,11.0,4414.0,9.14,0.74,2.24
190,BD+49 828,b,2015,Radial Velocity,45.640529,49.730011,,0,4.2,,1.6,0.4,-0.2,,2590.0,0,0,McDonald Observatory,7.6,4943.0,9.38,1.52,2.85
191,CFBDSIR J145829+101343,b,2011,Imaging,224.620833,10.228611,,0,2.6,,10.5,4.5,-4.5,370.0,10037.5,0,0,W. M. Keck Observatory,,580.5,,0.02,4.72
192,CHXR 73,b,2006,Imaging,166.619893,-77.625877,,0,210.0,,12.569,8.379,-5.237,,,0,0,Hubble Space Telescope,,,,0.35,
193,CoRoT-1,b,2008,Transit,102.079885,-3.102147,1.9265400000000001,1,,1.49,1.03,0.12,-0.12,1898.0,1.5089557,0,0,CoRoT,1.11,5950.0,13.6,0.95,4.25
194,CoRoT-2,b,2008,Transit,291.777056,1.3837139999999999,2.75,1,0.02798,1.466,3.47,0.22,-0.22,,1.7429935,0,0,CoRoT,0.91,5625.0,12.57,0.96,
195,CoRoT-4,b,2008,Transit,102.194663,-0.672774,,1,0.09,1.19,0.72,0.08,-0.08,1074.0,9.20205,0,0,CoRoT,1.17,6190.0,,1.16,4.41
196,CoRoT-5,b,2009,Transit,101.277254,0.815239,1.461,1,0.04947,1.3880000000000001,0.467,0.047,-0.024,1438.0,4.0378962,0,0,CoRoT,1.19,6100.0,,1.0,4.19
197,CoRoT-6,b,2009,Transit,281.072525,6.663194,,1,0.0855,1.166,2.96,0.34,-0.34,1017.0,8.886593,0,0,CoRoT,1.02,6090.0,13.912,1.05,4.43
198,CoRoT-7,b,2009,Transit,100.956125,-1.063033,,1,0.017016,0.141,0.018,0.003,-0.003,1756.0,0.85359159,0,0,CoRoT,0.82,5259.0,11.668,0.91,4.57
199,CoRoT-8,b,2010,Transit,291.588518,1.426452,0.651,1,0.063,0.57,0.22,0.03,-0.03,,6.21229,0,0,CoRoT,0.77,5080.0,14.8,0.88,4.58
200,CoRoT-9,b,2009,Transit,280.786712,6.204172,,1,0.4021,1.0659999999999998,0.84,0.05,-0.05,420.0,95.272656,0,0,CoRoT,0.96,5625.0,13.69,0.96,4.54
201,CoRoT-10,b,2010,Transit,291.063708,0.746143,1.61036,1,0.1055,0.97,2.75,0.16,-0.16,600.0,13.2406,0,0,CoRoT,0.79,5075.0,15.22,0.89,4.65
202,CoRoT-12,b,2010,Transit,100.765677,-1.296439,1.744,1,0.04016,1.44,0.917,0.07,-0.065,1442.0,2.828042,0,0,CoRoT,1.12,5675.0,15.515,1.08,4.38
203,CoRoT-13,b,2010,Transit,102.721137,-5.086444999999999,,1,0.051,0.885,1.308,0.066,-0.066,1700.0,4.03519,0,0,CoRoT,1.01,5945.0,15.039000000000001,1.09,4.46
204,CoRoT-14,b,2010,Transit,103.424211,-5.536037,,1,0.027,1.09,7.6,0.6,-0.6,1952.0,1.51214,0,0,CoRoT,1.21,6035.0,16.033,1.13,4.35
205,CoRoT-16,b,2011,Transit,278.524691,-6.0025949999999995,1.02,1,0.0618,1.17,0.535,0.085,-0.083,,5.35227,0,0,CoRoT,1.19,5650.0,15.63,1.1,4.36
206,CoRoT-18,b,2011,Transit,98.17241,-0.031586,,1,0.0295,1.31,3.47,0.38,-0.38,1550.0,1.9000693,0,0,CoRoT,1.0,5440.0,15.0,0.95,4.4
207,CoRoT-19,b,2011,Transit,97.033582,-0.170681,,1,0.0518,1.29,1.11,0.06,-0.06,2000.0,3.89713,0,0,CoRoT,1.65,6090.0,14.007,1.21,4.07
208,CoRoT-23,b,2011,Transit,279.78261499999996,4.357806,,1,0.048,1.05,2.8,0.3,-0.3,1660.0,3.6313,0,0,CoRoT,1.61,5900.0,15.63,1.14,4.3
209,CoRoT-24,c,2014,Transit,101.922547,-3.719301,,1,0.098,0.44,0.088,0.035,-0.035,850.0,11.759,0,0,CoRoT,0.86,4950.0,,0.91,4.55
210,CoRoT-25,b,2013,Transit,280.629662,6.513829,,1,0.0578,1.08,0.27,0.04,-0.04,1330.0,4.86069,0,0,CoRoT,1.19,6040.0,,1.09,4.31
211,CoRoT-27,b,2014,Transit,278.495813,5.538462,,1,0.0476,1.0070000000000001,10.39,0.55,-0.55,1500.0,3.57532,0,0,CoRoT,1.08,5900.0,15.54,1.05,4.4
212,CoRoT-28,b,2015,Transit,278.688338,5.57373,,1,0.0603,0.955,0.484,0.087,-0.087,,5.20851,0,0,CoRoT,1.78,5150.0,,1.01,3.6
213,CoRoT-29,b,2015,Transit,278.90210299999995,6.4796510000000005,,1,0.0386,0.9,0.85,0.2,-0.2,,2.85057,0,0,CoRoT,0.9,5260.0,,0.97,4.3
214,GJ 86,b,1999,Radial Velocity,32.608059000000004,-50.823723,,0,0.113,,3.91,0.32,-0.32,,15.76491,0,0,La Silla Observatory,,5151.0,6.12,0.77,4.59
215,HAT-P-19,b,2010,Transit,9.516742,34.711575,,1,0.0466,1.1320000000000001,0.292,0.018,-0.018,1010.0,4.008778,0,0,HATNet,0.82,4990.0,12.901,0.84,4.54
216,HAT-P-21,b,2010,Transit,171.274955,41.027954,0.7341,1,0.0494,1.024,4.063,0.161,-0.161,1283.0,4.124481,0,0,HATNet,1.1,5588.0,11.685,0.95,4.33
217,HAT-P-22,b,2010,Transit,155.681719,50.128345,0.8894,1,0.0414,1.08,2.147,0.061,-0.061,1283.0,3.21222,0,0,HATNet,1.04,5302.0,9.732000000000001,0.92,4.36
218,HAT-P-23,b,2010,Transit,306.123854,16.762152,,1,0.02302,1.224,2.07,0.12,-0.12,1951.0,1.21288287,0,0,HATNet,1.09,5885.0,,1.1,4.41
219,HAT-P-24,b,2010,Transit,108.82505800000001,14.262599,0.941,1,0.0465,1.242,0.685,0.033,-0.033,1637.0,3.35524,0,0,HATNet,1.32,6373.0,11.818,1.19,4.27
220,HAT-P-25,b,2010,Transit,48.435419,25.197405,1.3811,1,0.0466,1.19,0.567,0.022,-0.022,1202.0,3.652836,0,0,HATNet,0.96,5500.0,13.19,1.01,4.48
221,HAT-P-26,b,2010,Transit,213.156383,4.059997,0.543,1,0.0479,0.565,0.059,0.007,-0.007,1001.0,4.234516,0,0,HATNet,0.79,5079.0,11.744000000000002,0.82,4.56
222,HAT-P-27,b,2011,Transit,222.76743599999998,5.947368,1.43,1,0.04,1.02,0.62,0.03,-0.03,,3.039577,0,0,HATNet,0.9,5300.0,,0.94,4.51
223,HAT-P-28,b,2011,Transit,13.000766,34.728413,1.4719,1,0.0434,1.212,0.626,0.037,-0.037,1384.0,3.257215,0,0,HATNet,1.1,5680.0,13.03,1.02,4.36
224,Kepler-120,b,2014,Transit,287.89163199999996,39.339124,,1,0.055,0.192,,,,,6.312501,0,1,Kepler,0.53,4096.0,14.735,,4.73
225,Kepler-120,c,2014,Transit,287.89163199999996,39.339124,,1,0.088,0.136,,,,,12.794585,0,1,Kepler,0.53,4096.0,14.735,,4.73
226,HAT-P-29,b,2011,Transit,33.131142,51.778759,0.8346,1,0.0667,1.107,0.778,0.076,-0.04,1260.0,5.723186,0,0,HATNet,1.22,6087.0,11.9,1.21,4.34
227,Kepler-121,c,2014,Transit,286.162064,39.677995,,1,0.216,0.203,,,,,41.008011,0,1,Kepler,0.7,5311.0,14.708,,4.65
228,Kepler-122,b,2014,Transit,291.11188300000003,39.949104,,1,0.064,0.209,,,,,5.766193,0,1,Kepler,1.22,6050.0,14.247,0.99,4.3
229,HAT-P-30,b,2011,Transit,123.949894,5.836719,0.8072,1,0.0419,1.34,0.711,0.028,-0.028,1630.0,2.810595,0,0,HATNet,1.22,6304.0,10.419,1.24,4.36
230,HAT-P-31,b,2011,Transit,271.53770499999996,26.426662,0.65,1,0.055,1.07,2.171,0.105,-0.077,1450.0,5.005425,0,0,HATNet,1.36,6065.0,11.66,1.22,
231,HAT-P-32,b,2011,Transit,31.042848,46.687836,,1,0.0343,1.7890000000000001,,,,,2.15000805,0,0,HATNet,1.22,6269.0,11.289000000000001,,
232,HAT-P-33,b,2011,Transit,113.18421200000002,33.835052000000005,0.7798,1,0.0499,1.686,0.762,0.101,-0.101,1782.0,3.474474,0,0,HATNet,1.64,6446.0,11.187999999999999,1.38,
233,HAT-P-34,b,2011,Transit,303.195342,18.104868,,1,0.0677,1.197,3.328,0.211,-0.211,1520.0,5.452654,0,0,HATNet,1.53,6442.0,,1.39,
234,Kepler-115,b,2014,Transit,297.71184900000003,45.261925,,1,0.036,0.09699999999999999,,,,,2.403679,0,1,Kepler,1.21,5979.0,13.431,1.0,4.31
235,Kepler-115,c,2014,Transit,297.71184900000003,45.261925,,1,0.087,0.23199999999999998,,,,,8.990889,0,1,Kepler,1.21,5979.0,13.431,1.0,4.31
236,Kepler-116,b,2014,Transit,294.74207,43.536834999999996,,1,0.069,0.305,,,,,5.968734,0,1,Kepler,1.45,6142.0,13.717,1.16,4.2
237,Kepler-117,b,2014,Transit,288.793037,48.040234000000005,,1,0.1445,0.7190000000000001,0.094,0.033,-0.033,984.0,18.7959228,0,1,Kepler,1.61,6150.0,14.274000000000001,1.13,4.1
238,Kepler-117,c,2014,Transit,288.793037,48.040234000000005,,1,0.2804,1.101,1.84,0.18,-0.18,704.0,50.790391,0,1,Kepler,1.61,6150.0,14.274000000000001,1.13,4.1
239,Kepler-118,b,2014,Transit,299.213164,41.424824,,1,0.073,0.175,,,,,7.518496,0,1,Kepler,1.09,5274.0,14.710999999999999,0.86,4.32
240,Kepler-118,c,2014,Transit,299.213164,41.424824,,1,0.141,0.685,,,,,20.17202,0,1,Kepler,1.09,5274.0,14.710999999999999,0.86,4.32
241,Kepler-119,c,2014,Transit,295.946421,42.658924,,1,0.049,0.08199999999999999,,,,,4.125103,0,1,Kepler,0.84,5595.0,14.235999999999999,,4.57
242,Kepler-122,c,2014,Transit,291.11188300000003,39.949104,,1,0.108,0.524,,,,,12.465988,0,1,Kepler,1.22,6050.0,14.247,0.99,4.3
243,Kepler-122,e,2014,Transit,291.11188300000003,39.949104,,1,0.227,0.23199999999999998,,,,,37.993273,0,1,Kepler,1.22,6050.0,14.247,0.99,4.3
244,Kepler-122,f,2014,Transit Timing Variations,291.11188300000003,39.949104,,1,,0.156,0.113,0.061,-0.051,,56.268,0,1,Kepler,1.22,6050.0,14.247,0.99,4.3
245,Kepler-123,b,2014,Transit,296.998621,42.781956,,1,0.135,0.262,,,,,17.232366,0,1,Kepler,1.26,6089.0,14.061,1.03,4.28
246,Kepler-123,c,2014,Transit,296.998621,42.781956,,1,0.181,0.132,,,,,26.695074,0,1,Kepler,1.26,6089.0,14.061,1.03,4.28
247,Kepler-126,d,2014,Transit,289.34729100000004,44.208553,,1,0.448,0.223,,,,,100.283134,0,1,Kepler,1.36,6239.0,10.5,,4.25
248,Kepler-127,c,2014,Transit,285.18998500000004,46.027962,,1,0.2,0.237,,,,,29.393195,0,1,Kepler,1.36,6106.0,11.485,,4.26
249,Kepler-127,d,2014,Transit,285.18998500000004,46.027962,,1,0.28,0.23600000000000002,,,,,48.630408,0,1,Kepler,1.36,6106.0,11.485,,4.26
250,Kepler-128,b,2013,Transit,282.492224,43.980213,,1,,0.10099999999999999,0.097,0.019,-0.019,,15.09,0,1,Kepler,1.66,6090.0,11.39,1.18,4.07
251,Kepler-129,b,2014,Transit,285.311284,47.848595,,1,0.131,0.21100000000000002,,,,,15.79186,0,1,Kepler,1.64,5770.0,11.696,1.18,4.09
252,Kepler-129,c,2014,Transit,285.311284,47.848595,,1,0.393,0.22699999999999998,,,,,82.20017,0,1,Kepler,1.64,5770.0,11.696,1.18,4.09
253,Kepler-130,b,2014,Transit,288.450665,40.245305,,1,0.079,0.091,,,,,8.457458,0,1,Kepler,1.13,5884.0,11.529000000000002,1.0,4.3
254,Kepler-130,d,2014,Transit,288.450665,40.245305,,1,0.377,0.146,,,,,87.517905,0,1,Kepler,1.13,5884.0,11.529000000000002,1.0,4.3
255,Kepler-124,c,2014,Transit,286.75279700000004,49.064910999999995,,1,0.1,0.156,,,,,13.821375,0,1,Kepler,0.64,4984.0,14.139000000000001,,4.67
256,Kepler-124,d,2014,Transit,286.75279700000004,49.064910999999995,,1,0.17,0.099,,,,,30.950851,0,1,Kepler,0.64,4984.0,14.139000000000001,,4.67
257,Kepler-131,b,2014,Transit,288.530825,40.942304,,1,,0.215,0.051,0.011,-0.011,,16.092,0,1,Kepler,1.03,5685.0,11.525,1.02,4.42
258,Kepler-125,b,2014,Transit,298.258123,47.604946000000005,,1,0.041,0.21100000000000002,,,,,4.164389,0,1,Kepler,0.51,3810.0,14.752,0.55,4.74
259,Kepler-132,b,2014,Transit,283.23581,41.343037,,1,0.067,0.10800000000000001,,,,,6.178196,0,1,Kepler,1.18,6003.0,11.818,,4.31
260,Kepler-126,b,2014,Transit,289.34729100000004,44.208553,,1,0.099,0.136,,,,,10.495711,0,1,Kepler,1.36,6239.0,10.5,,4.25
261,Kepler-126,c,2014,Transit,289.34729100000004,44.208553,,1,0.162,0.141,,,,,21.869741,0,1,Kepler,1.36,6239.0,10.5,,4.25
262,Kepler-132,d,2014,Transit,283.23581,41.343037,,1,0.136,0.138,,,,,18.010199,0,1,Kepler,1.18,6003.0,11.818,,4.31
263,Kepler-133,b,2014,Transit,297.27797599999997,48.320328,,1,0.083,0.157,,,,,8.129976,0,1,Kepler,1.43,5736.0,12.847999999999999,,4.19
264,Kepler-133,c,2014,Transit,297.27797599999997,48.320328,,1,0.204,0.253,,,,,31.517586,0,1,Kepler,1.43,5736.0,12.847999999999999,,4.19
265,Kepler-134,b,2014,Transit,284.739001,49.598396,,1,0.06,0.17800000000000002,,,,,5.317429,0,1,Kepler,1.18,5983.0,12.324000000000002,,4.31
266,Kepler-135,b,2014,Transit,290.495129,38.795481,,1,0.067,0.161,,,,,6.00253,0,1,Kepler,1.27,6090.0,12.73,,4.27
267,Kepler-135,c,2014,Transit,290.495129,38.795481,,1,0.103,0.10300000000000001,,,,,11.448708,0,1,Kepler,1.27,6090.0,12.73,,4.27
268,Kepler-136,b,2014,Transit,296.467314,42.598771,,1,0.106,0.183,,,,,11.5789,0,1,Kepler,1.35,6165.0,12.459000000000001,1.2,4.24
269,Kepler-137,b,2014,Transit,282.135534,43.039101,,1,0.077,0.131,,,,,8.436387,0,1,Kepler,0.8,5187.0,12.99,,4.55
270,Kepler-137,c,2014,Transit,282.135534,43.039101,,1,0.13,0.168,,,,,18.735753,0,1,Kepler,0.8,5187.0,12.99,,4.55
271,Kepler-138,d,2014,Transit,290.381547,43.292972999999996,,1,,0.10800000000000001,0.00201,0.00212,-0.00122,,23.0881,0,1,Kepler,0.44,3841.0,12.925,0.52,4.89
272,Kepler-142,d,2014,Transit,295.118899,48.481281,,1,0.242,0.193,,,,,41.809118,0,1,Kepler,1.27,5790.0,13.203,0.99,4.26
273,Kepler-143,b,2014,Transit,298.067706,49.412605,,1,0.127,0.215,,,,,16.007583,0,1,Kepler,1.36,5848.0,13.77,,4.2
274,Kepler-143,c,2014,Transit,298.067706,49.412605,,1,0.181,0.301,,,,,27.082511,0,1,Kepler,1.36,5848.0,13.77,,4.2
275,Kepler-144,b,2014,Transit,281.91567799999996,42.775513000000004,,1,0.066,0.11900000000000001,,,,,5.885273,0,1,Kepler,1.24,6075.0,11.992,1.03,4.29
276,Kepler-144,c,2014,Transit,281.91567799999996,42.775513000000004,,1,0.094,0.12,,,,,10.104665,0,1,Kepler,1.24,6075.0,11.992,1.03,4.29
277,Kepler-139,b,2014,Transit,282.391957,43.889351,,1,0.127,0.262,,,,,15.771044,0,1,Kepler,1.3,5594.0,12.700999999999999,1.08,4.25
278,Kepler-139,c,2014,Transit,282.391957,43.889351,,1,0.586,0.302,,,,,157.072878,0,1,Kepler,1.3,5594.0,12.700999999999999,1.08,4.25
279,Kepler-145,b,2013,Transit,291.387762,44.529106,,1,,0.23600000000000002,0.117,0.036,-0.036,,22.951,0,1,Kepler,1.85,6022.0,11.931,1.32,4.02
280,Kepler-145,c,2013,Transit,291.387762,44.529106,,1,,0.385,0.25,0.052,-0.052,,42.882,0,1,Kepler,1.85,6022.0,11.931,1.32,4.02
281,Kepler-140,c,2014,Transit,287.36946800000004,46.768213,,1,0.414,0.161,,,,,91.353282,0,1,Kepler,1.29,6077.0,12.995999999999999,,4.27
282,Kepler-146,b,2014,Transit,294.110756,38.710229999999996,,1,0.2,0.331,,,,,31.158799,0,1,Kepler,1.21,5948.0,13.838,,4.31
283,Kepler-141,b,2014,Transit,297.97089700000004,47.731678,,1,0.039,0.062,,,,,3.107675,0,1,Kepler,0.79,4910.0,13.448,1.0,4.57
284,Kepler-146,c,2014,Transit,294.110756,38.710229999999996,,1,0.364,0.27899999999999997,,,,,76.732171,0,1,Kepler,1.21,5948.0,13.838,,4.31
285,Kepler-147,b,2014,Transit,287.975766,39.087181,,1,0.113,0.136,,,,,12.610584,0,1,Kepler,1.47,6012.0,13.954,1.01,4.18
286,Kepler-141,c,2014,Transit,297.97089700000004,47.731678,,1,0.067,0.126,,,,,7.010606,0,1,Kepler,0.79,4910.0,13.448,1.0,4.57
287,Kepler-147,c,2014,Transit,287.975766,39.087181,,1,0.216,0.217,,,,,33.416423,0,1,Kepler,1.47,6012.0,13.954,1.01,4.18
288,Kepler-142,c,2014,Transit,295.118899,48.481281,,1,0.057,0.255,,,,,4.761702,0,1,Kepler,1.27,5790.0,13.203,0.99,4.26
289,Kepler-148,b,2014,Transit,289.786216,46.858788,,1,0.028,0.161,,,,,1.729366,0,1,Kepler,0.85,5272.0,15.342,,4.55
290,Kepler-148,c,2014,Transit,289.786216,46.858788,,1,0.05,0.321,,,,,4.180043,0,1,Kepler,0.85,5272.0,15.342,,4.55
291,Kepler-149,b,2014,Transit,285.853667,38.384119,,1,0.184,0.376,,,,,29.198943,0,1,Kepler,0.95,5381.0,14.001,,4.46
292,Kepler-149,c,2014,Transit,285.853667,38.384119,,1,0.281,0.14400000000000002,,,,,55.328328,0,1,Kepler,0.95,5381.0,14.001,,4.46
293,Kepler-149,d,2014,Transit,285.853667,38.384119,,1,0.571,0.353,,,,,160.018032,0,1,Kepler,0.95,5381.0,14.001,,4.46
294,Kepler-150,b,2014,Transit,288.234084,40.520905,,1,0.044,0.11199999999999999,,,,,3.428054,0,1,Kepler,0.94,5560.0,14.985,,4.47
295,Kepler-150,d,2014,Transit,288.234084,40.520905,,1,0.104,0.249,,,,,12.56093,0,1,Kepler,0.94,5560.0,14.985,,4.47
296,Kepler-150,e,2014,Transit,288.234084,40.520905,,1,0.189,0.278,,,,,30.826557,0,1,Kepler,0.94,5560.0,14.985,,4.47
297,Kepler-151,b,2014,Transit,292.162778,41.023235,,1,0.116,0.273,,,,,15.228958,0,1,Kepler,0.83,5460.0,14.769,0.83,4.55
298,Kepler-152,b,2014,Transit,286.865479,41.989086,,1,0.124,0.249,,,,,18.207973,0,1,Kepler,0.72,5088.0,14.29,,4.61
299,Kepler-152,c,2014,Transit,286.865479,41.989086,,1,0.356,0.213,,,,,88.255055,0,1,Kepler,0.72,5088.0,14.29,,4.61
300,Kepler-153,b,2014,Transit,282.460522,48.257118,,1,0.129,0.261,,,,,18.870227,0,1,Kepler,0.89,5404.0,14.262,,4.45
301,Kepler-153,c,2014,Transit,282.460522,48.257118,,1,0.237,0.226,,,,,46.90232,0,1,Kepler,0.89,5404.0,14.262,,4.45
302,Kepler-154,c,2014,Transit,289.780522,49.89653,,1,0.303,0.263,,,,,62.303276,0,1,Kepler,1.0,5690.0,14.534,0.89,4.42
303,Kepler-155,b,2014,Transit,288.495833,51.081947,,1,0.056,0.18600000000000003,,,,,5.931194,0,1,Kepler,0.62,4508.0,14.258,0.58,4.68
304,Kepler-155,c,2014,Transit,288.495833,51.081947,,1,0.242,0.2,,,,,52.661793,0,1,Kepler,0.62,4508.0,14.258,0.58,4.68
305,Kepler-156,c,2014,Transit,290.296515,37.74949,,1,0.117,0.22699999999999998,,,,,15.906801,0,1,Kepler,0.81,5094.0,14.172,,4.55
306,Kepler-157,b,2014,Transit,291.097225,38.875609000000004,,1,0.028,0.11800000000000001,,,,,1.732342,0,1,Kepler,1.04,5774.0,14.002,,4.39
307,Kepler-157,c,2014,Transit,291.097225,38.875609000000004,,1,0.11,0.2,,,,,13.5405,0,1,Kepler,1.04,5774.0,14.002,,4.39
308,Kepler-158,c,2014,Transit,284.032244,39.781348,,1,0.158,0.17,,,,,28.551383,0,1,Kepler,0.62,4623.0,14.427,,4.66
309,Kepler-159,b,2014,Transit,297.07017,40.868784000000005,,1,0.082,0.212,,,,,10.139623,0,1,Kepler,0.66,4625.0,14.902000000000001,,4.65
310,Kepler-159,c,2014,Transit,297.07017,40.868784000000005,,1,0.218,0.304,,,,,43.595792,0,1,Kepler,0.66,4625.0,14.902000000000001,,4.65
311,Kepler-160,b,2014,Transit,287.773581,42.869285999999995,,1,0.05,0.13699999999999998,,,,,4.309427,0,1,Kepler,0.88,5857.0,14.619000000000002,,4.51
312,Kepler-161,b,2014,Transit,290.51649100000003,43.083824,,1,0.054,0.18899999999999997,,,,,4.921355,0,1,Kepler,0.81,5078.0,14.196,0.77,4.55
313,Kepler-161,c,2014,Transit,290.51649100000003,43.083824,,1,0.068,0.183,,,,,7.06424,0,1,Kepler,0.81,5078.0,14.196,0.77,4.55
314,Kepler-162,b,2014,Transit,297.27891,43.724018,,1,0.069,0.11199999999999999,,,,,6.919798,0,1,Kepler,0.96,5816.0,14.248,,4.44
315,Kepler-163,b,2014,Transit,295.002819,46.987328000000005,,1,0.078,0.094,,,,,7.810937,0,1,Kepler,0.92,5776.0,14.415,0.96,4.52
316,Kepler-163,c,2014,Transit,295.002819,46.987328000000005,,1,0.152,0.20199999999999999,,,,,21.347262,0,1,Kepler,0.92,5776.0,14.415,0.96,4.52
